[2026-07-26T02:50:11.819Z] GET http://localhost:5178/ → 200 (4ms, 822B)
[2026-07-26T02:54:33.908Z] GET http://localhost:5178/node_modules/.vite/deps/motion_react.js?v=97c6e90b → 200 (?ms, -313B)
[2026-07-26T02:54:33.909Z] GET http://localhost:5178/node_modules/.vite/deps/react_jsx-runtime.js?v=789b2efc → 200 (?ms, -310B)
[2026-07-26T02:54:33.913Z] GET http://localhost:5178/node_modules/.vite/deps/react-markdown.js?v=688e4aa9 → 200 (5ms, -313B)
[2026-07-26T02:54:33.918Z] GET http://localhost:5178/node_modules/.vite/deps/remark-gfm.js?v=d02f94f6 → 200 (1ms, -312B)
[2026-07-26T02:54:33.919Z] GET http://localhost:5178/node_modules/.vite/deps/lib-9qH3G_6W.js?v=abd52dc4 → 200 (?ms, -311B)
[2026-07-26T02:54:33.923Z] GET http://localhost:5178/src/components/dither-kit/scales.ts → 200 (4ms, ?B)
[2026-07-26T02:54:33.923Z] GET http://localhost:5178/src/components/dither-kit/dither-paint.ts → 200 (6ms, ?B)
[2026-07-26T02:54:33.925Z] GET http://localhost:5178/src/components/dither-kit/use-chart-dimensions.ts → 200 (4ms, ?B)
[2026-07-26T02:54:33.926Z] GET http://localhost:5178/src/components/dither-kit/polar.ts → 200 (4ms, ?B)
[2026-07-26T02:54:33.928Z] GET http://localhost:5178/node_modules/.vite/deps/d3-scale.js?v=8c10c4df → 200 (?ms, -312B)
[2026-07-26T02:54:33.928Z] GET http://localhost:5178/node_modules/.vite/deps/d3-shape.js?v=5a8c67db → 200 (?ms, -311B)
[2026-07-26T02:54:33.939Z] GET http://localhost:5178/node_modules/@fontsource-variable/geist/files/geist-latin-wght-normal.woff2 → 304 (?ms, ?B)
[2026-07-26T02:54:33.939Z] GET http://localhost:5178/node_modules/@fontsource-variable/geist-mono/files/geist-mono-latin-wght-normal.woff2 → 304 (?ms, ?B)
[2026-07-26T02:55:23.734Z] GET http://localhost:5178/src/index.css?t=1785034523733 → 200 (23ms, 61536B)
[2026-07-26T02:55:23.734Z] GET http://localhost:5178/src/components/chat/Message.tsx?t=1785034523733 → 200 (21ms, 13442B)
[2026-07-26T02:55:41.754Z] GET http://localhost:5178/src/index.css?t=1785034541753 → 200 (12ms, 61536B)
[2026-07-26T02:55:41.754Z] GET http://localhost:5178/src/components/chat/Message.tsx?t=1785034541753 → 200 (13ms, 13337B)
[2026-07-26T02:55:52.766Z] GET http://localhost:5178/ → 200 (4ms, 822B)
[2026-07-26T02:55:52.773Z] GET http://localhost:5178/@vite/client → 200 (6ms, ?B)
[2026-07-26T02:55:52.773Z] GET http://localhost:5178/src/main.tsx?t=1785034541753 → 200 (1ms, 1645B)
[2026-07-26T02:55:52.775Z] GET http://localhost:5178/@react-refresh → 200 (6ms, ?B)
[2026-07-26T02:55:52.775Z] GET http://localhost:5178/node_modules/.vite/deps/react.js?v=789b2efc → 200 (6ms, -264B)
[2026-07-26T02:55:52.775Z] GET http://localhost:5178/node_modules/.vite/deps/react-dom_client.js?v=ebdb6242 → 200 (29ms, -266B)
[2026-07-26T02:55:52.775Z] GET http://localhost:5178/src/index.css?t=1785034541753 → 200 (10ms, ?B)
[2026-07-26T02:55:52.775Z] GET http://localhost:5178/src/App.tsx?t=1785034541753 → 200 (8ms, 16993B)
[2026-07-26T02:55:52.775Z] GET http://localhost:5178/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=789b2efc → 200 (6ms, -263B)
[2026-07-26T02:55:52.780Z] GET http://localhost:5178/node_modules/vite/dist/client/env.mjs → 200 (6ms, ?B)
[2026-07-26T02:55:52.781Z] GET http://localhost:5178/node_modules/.vite/deps/rolldown-runtime-B-1-B7_t.js?v=abd52dc4 → 200 (6ms, -261B)
[2026-07-26T02:55:52.783Z] GET http://localhost:5178/src/components/dither-kit/index.ts → 200 (6ms, ?B)
[2026-07-26T02:55:52.783Z] GET http://localhost:5178/src/components/chat/ChatPanel.tsx?t=1785034541753 → 200 (5ms, 24030B)
[2026-07-26T02:55:52.783Z] GET http://localhost:5178/src/components/modals/ModalHost.tsx?t=1785034435776 → 200 (14ms, ?B)
[2026-07-26T02:55:52.783Z] GET http://localhost:5178/src/components/overview/Overview.tsx?t=1785034416542 → 200 (14ms, ?B)
[2026-07-26T02:55:52.784Z] GET http://localhost:5178/src/components/SignIn.tsx?t=1785034203040 → 200 (14ms, ?B)
[2026-07-26T02:55:52.784Z] GET http://localhost:5178/src/components/ui/PersonAvatar.tsx → 200 (14ms, ?B)
[2026-07-26T02:55:52.785Z] GET http://localhost:5178/src/components/ui/Badge.tsx?t=1785034379105 → 200 (12ms, ?B)
[2026-07-26T02:55:52.785Z] GET http://localhost:5178/src/data/people.ts → 200 (13ms, ?B)
[2026-07-26T02:55:52.785Z] GET http://localhost:5178/src/state/app-state.tsx → 200 (13ms, ?B)
[2026-07-26T02:55:52.789Z] GET http://localhost:5178/src/components/chat/Message.tsx?t=1785034541753 → 200 (9ms, ?B)
[2026-07-26T02:55:52.789Z] GET http://localhost:5178/src/lib/ai/index.ts?t=1785034352403 → 200 (9ms, ?B)
[2026-07-26T02:55:52.789Z] GET http://localhost:5178/src/lib/utils.ts → 200 (9ms, ?B)
[2026-07-26T02:55:52.790Z] GET http://localhost:5178/src/components/dither-kit/area.tsx → 200 (9ms, ?B)
[2026-07-26T02:55:52.791Z] GET http://localhost:5178/src/components/dither-kit/area-chart.tsx → 200 (8ms, ?B)
[2026-07-26T02:55:52.791Z] GET http://localhost:5178/src/components/dither-kit/avatar.tsx → 200 (8ms, ?B)
[2026-07-26T02:55:52.791Z] GET http://localhost:5178/src/components/dither-kit/bar.tsx → 200 (8ms, ?B)
[2026-07-26T02:55:52.791Z] GET http://localhost:5178/src/components/dither-kit/bar-chart.tsx → 200 (8ms, ?B)
[2026-07-26T02:55:52.791Z] GET http://localhost:5178/src/components/dither-kit/block-legend.tsx → 200 (8ms, ?B)
[2026-07-26T02:55:52.791Z] GET http://localhost:5178/src/components/dither-kit/button.tsx → 200 (8ms, ?B)
[2026-07-26T02:55:52.791Z] GET http://localhost:5178/src/components/dither-kit/dot.tsx → 200 (9ms, ?B)
[2026-07-26T02:55:52.792Z] GET http://localhost:5178/src/components/dither-kit/gradient.tsx → 200 (8ms, ?B)
[2026-07-26T02:55:52.792Z] GET http://localhost:5178/src/components/dither-kit/grid.tsx → 200 (8ms, ?B)
[2026-07-26T02:55:52.792Z] GET http://localhost:5178/src/components/dither-kit/legend.tsx → 200 (8ms, ?B)
[2026-07-26T02:55:52.792Z] GET http://localhost:5178/src/components/dither-kit/pie.tsx → 200 (8ms, ?B)
[2026-07-26T02:55:52.792Z] GET http://localhost:5178/src/components/dither-kit/pie-chart.tsx → 200 (8ms, ?B)
[2026-07-26T02:55:52.792Z] GET http://localhost:5178/src/components/dither-kit/radar.tsx → 200 (8ms, ?B)
[2026-07-26T02:55:52.792Z] GET http://localhost:5178/src/components/dither-kit/radar-chart.tsx → 200 (8ms, ?B)
[2026-07-26T02:55:52.793Z] GET http://localhost:5178/src/components/dither-kit/reference-line.tsx → 200 (7ms, ?B)
[2026-07-26T02:55:52.793Z] GET http://localhost:5178/src/components/dither-kit/sparkline.tsx → 200 (7ms, ?B)
[2026-07-26T02:55:52.793Z] GET http://localhost:5178/src/components/dither-kit/tooltip.tsx → 200 (8ms, ?B)
[2026-07-26T02:55:52.793Z] GET http://localhost:5178/src/components/dither-kit/x-axis.tsx → 200 (8ms, ?B)
[2026-07-26T02:55:52.793Z] GET http://localhost:5178/src/components/dither-kit/y-axis.tsx → 200 (8ms, ?B)
[2026-07-26T02:55:52.797Z] GET http://localhost:5178/src/components/modals/PersonModal.tsx?t=1785034416542 → 200 (4ms, ?B)
[2026-07-26T02:55:52.797Z] GET http://localhost:5178/src/components/modals/SkillModal.tsx?t=1785034435776 → 200 (4ms, ?B)
[2026-07-26T02:55:52.797Z] GET http://localhost:5178/src/data/access.ts → 200 (4ms, ?B)
[2026-07-26T02:55:52.797Z] GET http://localhost:5178/src/components/charts/ChartBlock.tsx → 200 (4ms, ?B)
[2026-07-26T02:55:52.797Z] GET http://localhost:5178/src/components/ui/Panel.tsx → 200 (4ms, ?B)
[2026-07-26T02:55:52.797Z] GET http://localhost:5178/src/components/ui/Stat.tsx → 200 (4ms, ?B)
[2026-07-26T02:55:52.797Z] GET http://localhost:5178/src/components/SkillCard.tsx?t=1785034416542 → 200 (5ms, ?B)
[2026-07-26T02:55:52.798Z] GET http://localhost:5178/src/data/analytics.ts?t=1785034352403 → 200 (4ms, ?B)
[2026-07-26T02:55:52.798Z] GET http://localhost:5178/src/data/skills.ts?t=1785034352403 → 200 (4ms, ?B)
[2026-07-26T02:55:52.798Z] GET http://localhost:5178/node_modules/.vite/deps/react-nice-avatar.js?v=d0c87b9d → 200 (4ms, -265B)
[2026-07-26T02:55:52.798Z] GET http://localhost:5178/src/components/chat/Markdown.tsx → 200 (4ms, ?B)
[2026-07-26T02:55:52.798Z] GET http://localhost:5178/src/lib/ai/http-agent.ts → 200 (4ms, ?B)
[2026-07-26T02:55:52.798Z] GET http://localhost:5178/src/lib/ai/mock-agent.ts?t=1785034352403 → 200 (5ms, ?B)
[2026-07-26T02:55:52.798Z] GET http://localhost:5178/node_modules/.vite/deps/clsx.js?v=f9cfe2b2 → 200 (1ms, -308B)
[2026-07-26T02:55:52.799Z] GET http://localhost:5178/node_modules/.vite/deps/tailwind-merge.js?v=ded4a5a7 → 200 (?ms, -312B)
[2026-07-26T02:55:52.799Z] GET http://localhost:5178/src/components/dither-kit/chart-context.tsx → 200 (4ms, ?B)
[2026-07-26T02:55:52.799Z] GET http://localhost:5178/src/components/dither-kit/series-context.tsx → 200 (4ms, ?B)
[2026-07-26T02:55:52.799Z] GET http://localhost:5178/src/components/dither-kit/cartesian-canvas.tsx → 200 (4ms, ?B)
[2026-07-26T02:55:52.799Z] GET http://localhost:5178/src/components/dither-kit/cartesian-root.tsx → 200 (4ms, ?B)
[2026-07-26T02:55:52.799Z] GET http://localhost:5178/src/components/dither-kit/lib.ts → 200 (4ms, ?B)
[2026-07-26T02:55:52.799Z] GET http://localhost:5178/src/components/dither-kit/palette.ts → 200 (4ms, ?B)
[2026-07-26T02:55:52.799Z] GET http://localhost:5178/src/components/dither-kit/pixel.ts → 200 (4ms, ?B)
[2026-07-26T02:55:52.799Z] GET http://localhost:5178/src/components/dither-kit/bar-canvas.tsx → 200 (4ms, ?B)
[2026-07-26T02:55:52.800Z] GET http://localhost:5178/src/components/dither-kit/common-context.tsx → 200 (3ms, ?B)
[2026-07-26T02:55:52.800Z] GET http://localhost:5178/src/components/dither-kit/polar-context.tsx → 200 (3ms, ?B)
[2026-07-26T02:55:52.800Z] GET http://localhost:5178/src/components/dither-kit/pie-canvas.tsx → 200 (3ms, ?B)
[2026-07-26T02:55:52.800Z] GET http://localhost:5178/src/components/dither-kit/polar-root.tsx → 200 (3ms, ?B)
[2026-07-26T02:55:52.800Z] GET http://localhost:5178/src/components/dither-kit/radar-canvas.tsx → 200 (4ms, ?B)
[2026-07-26T02:55:52.800Z] GET http://localhost:5178/src/components/dither-kit/radar-frame.tsx → 200 (4ms, ?B)
[2026-07-26T02:55:52.801Z] GET http://localhost:5178/node_modules/.vite/deps/motion_react.js?v=97c6e90b → 200 (?ms, -313B)
[2026-07-26T02:55:52.801Z] GET http://localhost:5178/node_modules/.vite/deps/react_jsx-runtime.js?v=789b2efc → 200 (?ms, -310B)
[2026-07-26T02:55:52.801Z] GET http://localhost:5178/src/components/ui/Modal.tsx → 200 (3ms, ?B)
[2026-07-26T02:55:52.802Z] GET http://localhost:5178/node_modules/.vite/deps/react-markdown.js?v=688e4aa9 → 200 (?ms, -313B)
[2026-07-26T02:55:52.802Z] GET http://localhost:5178/node_modules/.vite/deps/remark-gfm.js?v=d02f94f6 → 200 (?ms, -312B)
[2026-07-26T02:55:52.802Z] GET http://localhost:5178/node_modules/.vite/deps/lib-9qH3G_6W.js?v=abd52dc4 → 200 (?ms, -311B)
[2026-07-26T02:55:52.803Z] GET http://localhost:5178/src/components/dither-kit/scales.ts → 200 (1ms, ?B)
[2026-07-26T02:55:52.803Z] GET http://localhost:5178/src/components/dither-kit/dither-paint.ts → 200 (1ms, ?B)
[2026-07-26T02:55:52.803Z] GET http://localhost:5178/src/components/dither-kit/use-chart-dimensions.ts → 200 (1ms, ?B)
[2026-07-26T02:55:52.803Z] GET http://localhost:5178/src/components/dither-kit/polar.ts → 200 (1ms, ?B)
[2026-07-26T02:55:52.804Z] GET http://localhost:5178/node_modules/.vite/deps/d3-scale.js?v=8c10c4df → 200 (?ms, -312B)
[2026-07-26T02:55:52.804Z] GET http://localhost:5178/node_modules/.vite/deps/d3-shape.js?v=5a8c67db → 200 (?ms, -311B)
[2026-07-26T02:55:52.804Z] GET http://localhost:5178/node_modules/.vite/deps/react-dom.js?v=789b2efc → 200 (?ms, -310B)
[2026-07-26T02:55:52.810Z] GET http://localhost:5178/node_modules/@fontsource-variable/geist/files/geist-latin-wght-normal.woff2 → 304 (?ms, ?B)
[2026-07-26T02:55:52.810Z] GET http://localhost:5178/node_modules/@fontsource-variable/geist-mono/files/geist-mono-latin-wght-normal.woff2 → 304 (?ms, ?B)
[2026-07-26T02:56:26.580Z] GET http://localhost:5178/ → 200 (2ms, ?B)
[2026-07-26T02:56:26.585Z] GET http://localhost:5178/@vite/client → 200 (3ms, ?B)
[2026-07-26T02:56:26.585Z] GET http://localhost:5178/src/main.tsx?t=1785034541753 → 200 (1ms, ?B)
[2026-07-26T02:56:26.586Z] GET http://localhost:5178/@react-refresh → 200 (3ms, ?B)
[2026-07-26T02:56:26.587Z] GET http://localhost:5178/node_modules/.vite/deps/react.js?v=789b2efc → 200 (2ms, -264B)
[2026-07-26T02:56:26.587Z] GET http://localhost:5178/node_modules/.vite/deps/react-dom_client.js?v=ebdb6242 → 200 (?ms, -266B)
[2026-07-26T02:56:26.587Z] GET http://localhost:5178/src/index.css?t=1785034541753 → 200 (2ms, ?B)
[2026-07-26T02:56:26.587Z] GET http://localhost:5178/src/App.tsx?t=1785034541753 → 200 (2ms, ?B)
[2026-07-26T02:56:26.587Z] GET http://localhost:5178/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=789b2efc → 200 (2ms, -263B)
[2026-07-26T02:56:26.587Z] GET http://localhost:5178/node_modules/.vite/deps/rolldown-runtime-B-1-B7_t.js?v=abd52dc4 → 200 (1ms, -261B)
[2026-07-26T02:56:26.587Z] GET http://localhost:5178/node_modules/.vite/deps/react-dom.js?v=789b2efc → 200 (1ms, -310B)
[2026-07-26T02:56:26.588Z] GET http://localhost:5178/node_modules/vite/dist/client/env.mjs → 200 (3ms, ?B)
[2026-07-26T02:56:26.590Z] GET http://localhost:5178/src/components/dither-kit/index.ts → 200 (2ms, ?B)
[2026-07-26T02:56:26.590Z] GET http://localhost:5178/src/components/chat/ChatPanel.tsx?t=1785034541753 → 200 (3ms, ?B)
[2026-07-26T02:56:26.590Z] GET http://localhost:5178/src/components/modals/ModalHost.tsx?t=1785034435776 → 200 (2ms, ?B)
[2026-07-26T02:56:26.590Z] GET http://localhost:5178/src/components/overview/Overview.tsx?t=1785034416542 → 200 (3ms, ?B)
[2026-07-26T02:56:26.590Z] GET http://localhost:5178/src/components/SignIn.tsx?t=1785034203040 → 200 (9ms, ?B)
[2026-07-26T02:56:26.590Z] GET http://localhost:5178/src/components/ui/PersonAvatar.tsx → 200 (3ms, ?B)
[2026-07-26T02:56:26.590Z] GET http://localhost:5178/src/components/ui/Badge.tsx?t=1785034379105 → pending (?ms, ?B)
[2026-07-26T02:56:26.590Z] GET http://localhost:5178/src/data/people.ts → pending (?ms, ?B)
[2026-07-26T02:56:26.590Z] GET http://localhost:5178/src/state/app-state.tsx → 200 (3ms, ?B)
[2026-07-26T02:56:26.593Z] GET http://localhost:5178/src/components/dither-kit/area.tsx → pending (?ms, ?B)
[2026-07-26T02:56:26.593Z] GET http://localhost:5178/src/components/dither-kit/area-chart.tsx → pending (?ms, ?B)
[2026-07-26T02:56:26.593Z] GET http://localhost:5178/src/components/dither-kit/avatar.tsx → pending (?ms, ?B)
[2026-07-26T02:56:26.593Z] GET http://localhost:5178/src/components/dither-kit/bar.tsx → pending (?ms, ?B)
[2026-07-26T02:56:26.594Z] GET http://localhost:5178/src/components/dither-kit/bar-chart.tsx → pending (?ms, ?B)
[2026-07-26T02:56:26.594Z] GET http://localhost:5178/src/components/dither-kit/block-legend.tsx → pending (?ms, ?B)
[2026-07-26T02:56:26.594Z] GET http://localhost:5178/src/components/dither-kit/button.tsx → pending (?ms, ?B)
[2026-07-26T02:56:26.594Z] GET http://localhost:5178/src/components/dither-kit/dot.tsx → pending (?ms, ?B)
[2026-07-26T02:56:26.594Z] GET http://localhost:5178/src/components/dither-kit/gradient.tsx → pending (?ms, ?B)
[2026-07-26T02:56:26.594Z] GET http://localhost:5178/src/components/dither-kit/grid.tsx → pending (?ms, ?B)
[2026-07-26T02:56:26.594Z] GET http://localhost:5178/src/components/dither-kit/legend.tsx → pending (?ms, ?B)
[2026-07-26T02:56:26.594Z] GET http://localhost:5178/src/components/dither-kit/pie.tsx → pending (?ms, ?B)
[2026-07-26T02:56:26.594Z] GET http://localhost:5178/src/components/dither-kit/pie-chart.tsx → pending (?ms, ?B)
[2026-07-26T02:56:26.594Z] GET http://localhost:5178/src/components/dither-kit/radar.tsx → pending (?ms, ?B)
[2026-07-26T02:56:26.594Z] GET http://localhost:5178/src/components/dither-kit/radar-chart.tsx → pending (?ms, ?B)
[2026-07-26T02:56:26.599Z] GET http://localhost:5178/src/components/dither-kit/reference-line.tsx → pending (?ms, ?B)
[2026-07-26T02:56:26.599Z] GET http://localhost:5178/src/components/dither-kit/sparkline.tsx → pending (?ms, ?B)
[2026-07-26T02:56:26.599Z] GET http://localhost:5178/src/components/dither-kit/tooltip.tsx → pending (?ms, ?B)
[2026-07-26T02:56:26.599Z] GET http://localhost:5178/src/components/dither-kit/x-axis.tsx → pending (?ms, ?B)
[2026-07-26T02:56:26.599Z] GET http://localhost:5178/src/components/dither-kit/y-axis.tsx → pending (?ms, ?B)
[2026-07-26T02:56:26.602Z] GET http://localhost:5178/src/components/modals/PersonModal.tsx?t=1785034416542 → 200 (5ms, ?B)
[2026-07-26T02:56:26.603Z] GET http://localhost:5178/src/components/modals/SkillModal.tsx?t=1785034435776 → 200 (4ms, ?B)
[2026-07-26T02:56:26.603Z] GET http://localhost:5178/src/components/charts/ChartBlock.tsx → 200 (5ms, ?B)
[2026-07-26T02:56:26.603Z] GET http://localhost:5178/src/components/ui/Panel.tsx → 200 (5ms, ?B)
[2026-07-26T02:56:26.603Z] GET http://localhost:5178/src/components/ui/Stat.tsx → 200 (5ms, ?B)
[2026-07-26T02:56:26.603Z] GET http://localhost:5178/src/components/SkillCard.tsx?t=1785034416542 → 200 (5ms, ?B)
[2026-07-26T02:56:26.603Z] GET http://localhost:5178/src/data/analytics.ts?t=1785034352403 → 200 (4ms, ?B)
[2026-07-26T02:56:26.604Z] GET http://localhost:5178/src/data/skills.ts?t=1785034352403 → 200 (4ms, ?B)
[2026-07-26T02:56:26.604Z] GET http://localhost:5178/src/components/chat/Message.tsx?t=1785034541753 → 200 (4ms, ?B)
[2026-07-26T02:56:26.604Z] GET http://localhost:5178/src/lib/ai/index.ts?t=1785034352403 → 200 (4ms, ?B)
[2026-07-26T02:56:26.604Z] GET http://localhost:5178/src/lib/utils.ts → 200 (4ms, ?B)
[2026-07-26T02:56:26.604Z] GET http://localhost:5178/node_modules/.vite/deps/react-nice-avatar.js?v=d0c87b9d → 200 (4ms, -265B)
[2026-07-26T02:56:26.604Z] GET http://localhost:5178/src/data/access.ts → 200 (4ms, ?B)
[2026-07-26T02:56:26.604Z] GET http://localhost:5178/src/components/dither-kit/chart-context.tsx → 200 (5ms, ?B)
[2026-07-26T02:56:26.604Z] GET http://localhost:5178/src/components/dither-kit/series-context.tsx → 200 (5ms, ?B)
[2026-07-26T02:56:26.604Z] GET http://localhost:5178/src/components/dither-kit/cartesian-canvas.tsx → 200 (5ms, ?B)
[2026-07-26T02:56:26.604Z] GET http://localhost:5178/src/components/dither-kit/cartesian-root.tsx → 200 (5ms, ?B)
[2026-07-26T02:56:26.605Z] GET http://localhost:5178/src/components/dither-kit/lib.ts → 200 (4ms, ?B)
[2026-07-26T02:56:26.605Z] GET http://localhost:5178/src/components/dither-kit/palette.ts → 200 (4ms, ?B)
[2026-07-26T02:56:26.605Z] GET http://localhost:5178/src/components/dither-kit/pixel.ts → 200 (4ms, ?B)
[2026-07-26T02:56:26.605Z] GET http://localhost:5178/src/components/dither-kit/bar-canvas.tsx → 200 (4ms, ?B)
[2026-07-26T02:56:26.605Z] GET http://localhost:5178/src/components/dither-kit/common-context.tsx → 200 (4ms, ?B)
[2026-07-26T02:56:26.605Z] GET http://localhost:5178/src/components/dither-kit/polar-context.tsx → 200 (4ms, ?B)
[2026-07-26T02:56:26.605Z] GET http://localhost:5178/src/components/dither-kit/pie-canvas.tsx → 200 (4ms, ?B)
[2026-07-26T02:56:26.605Z] GET http://localhost:5178/src/components/dither-kit/polar-root.tsx → 200 (5ms, ?B)
[2026-07-26T02:56:26.606Z] GET http://localhost:5178/src/components/dither-kit/radar-canvas.tsx → 200 (4ms, ?B)
[2026-07-26T02:56:26.606Z] GET http://localhost:5178/src/components/dither-kit/radar-frame.tsx → 200 (4ms, ?B)
[2026-07-26T02:56:26.607Z] GET http://localhost:5178/node_modules/.vite/deps/motion_react.js?v=97c6e90b → 200 (4ms, -266B)
[2026-07-26T02:56:26.607Z] GET http://localhost:5178/src/components/ui/Modal.tsx → 200 (3ms, ?B)
[2026-07-26T02:56:26.608Z] GET http://localhost:5178/src/components/chat/Markdown.tsx → 200 (2ms, ?B)
[2026-07-26T02:56:26.608Z] GET http://localhost:5178/src/lib/ai/http-agent.ts → 200 (2ms, ?B)
[2026-07-26T02:56:26.608Z] GET http://localhost:5178/src/lib/ai/mock-agent.ts?t=1785034352403 → 200 (2ms, ?B)
[2026-07-26T02:56:26.608Z] GET http://localhost:5178/node_modules/.vite/deps/clsx.js?v=f9cfe2b2 → 200 (1ms, -261B)
[2026-07-26T02:56:26.608Z] GET http://localhost:5178/node_modules/.vite/deps/tailwind-merge.js?v=ded4a5a7 → 200 (2ms, -265B)
[2026-07-26T02:56:26.609Z] GET http://localhost:5178/src/components/dither-kit/scales.ts → 200 (1ms, ?B)
[2026-07-26T02:56:26.609Z] GET http://localhost:5178/src/components/dither-kit/dither-paint.ts → 200 (2ms, ?B)
[2026-07-26T02:56:26.609Z] GET http://localhost:5178/src/components/dither-kit/use-chart-dimensions.ts → 200 (2ms, ?B)
[2026-07-26T02:56:26.609Z] GET http://localhost:5178/src/components/dither-kit/polar.ts → 200 (2ms, ?B)
[2026-07-26T02:56:26.610Z] GET http://localhost:5178/node_modules/.vite/deps/react-markdown.js?v=688e4aa9 → 200 (1ms, -266B)
[2026-07-26T02:56:26.610Z] GET http://localhost:5178/node_modules/.vite/deps/remark-gfm.js?v=d02f94f6 → 200 (?ms, -312B)
[2026-07-26T02:56:26.610Z] GET http://localhost:5178/node_modules/.vite/deps/lib-9qH3G_6W.js?v=abd52dc4 → 200 (?ms, -311B)
[2026-07-26T02:56:26.610Z] GET http://localhost:5178/node_modules/.vite/deps/d3-scale.js?v=8c10c4df → 200 (?ms, -312B)
[2026-07-26T02:56:26.610Z] GET http://localhost:5178/node_modules/.vite/deps/d3-shape.js?v=5a8c67db → 200 (?ms, -311B)
[2026-07-26T02:56:26.611Z] GET http://localhost:5178/node_modules/.vite/deps/react_jsx-runtime.js?v=789b2efc → 200 (?ms, -263B)
[2026-07-26T02:56:26.623Z] GET http://localhost:5178/node_modules/@fontsource-variable/geist/files/geist-latin-wght-normal.woff2 → 304 (?ms, ?B)
[2026-07-26T02:56:26.623Z] GET http://localhost:5178/node_modules/@fontsource-variable/geist-mono/files/geist-mono-latin-wght-normal.woff2 → 304 (2ms, ?B)
[2026-07-26T02:58:39.863Z] GET http://localhost:5178/src/index.css?t=1785034719859 → 200 (87ms, 61536B)
[2026-07-26T02:58:39.863Z] GET http://localhost:5178/src/components/overview/Overview.tsx?t=1785034719859 → 200 (11ms, 40915B)
[2026-07-26T02:58:39.863Z] GET http://localhost:5178/src/components/SkillCard.tsx?t=1785034719859 → 200 (17ms, 20683B)
[2026-07-26T02:58:39.863Z] GET http://localhost:5178/src/components/modals/SkillModal.tsx?t=1785034719859 → 200 (25ms, 30156B)
[2026-07-26T02:58:39.863Z] GET http://localhost:5178/src/components/modals/PersonModal.tsx?t=1785034719859 → 200 (26ms, 18675B)
[2026-07-26T02:58:39.863Z] GET http://localhost:5178/src/components/chat/ChatPanel.tsx?t=1785034719859 → 200 (28ms, 24030B)
[2026-07-26T02:58:39.878Z] GET http://localhost:5178/src/data/analytics.ts?t=1785034719859 → 200 (61ms, 27403B)
[2026-07-26T02:58:39.892Z] GET http://localhost:5178/src/components/chat/Message.tsx?t=1785034719859 → 200 (1ms, 13337B)
[2026-07-26T02:58:39.892Z] GET http://localhost:5178/src/lib/ai/index.ts?t=1785034719859 → 200 (2ms, 1855B)
[2026-07-26T02:58:39.895Z] GET http://localhost:5178/src/lib/ai/mock-agent.ts?t=1785034719859 → 200 (1ms, 33355B)
[2026-07-26T02:58:46.344Z] GET http://localhost:5178/src/index.css?t=1785034726344 → 200 (34ms, 61536B)
[2026-07-26T02:58:46.344Z] GET http://localhost:5178/src/components/overview/Overview.tsx?t=1785034726344 → 200 (3ms, 40915B)
[2026-07-26T02:58:46.344Z] GET http://localhost:5178/src/components/SkillCard.tsx?t=1785034726344 → 200 (4ms, 20683B)
[2026-07-26T02:58:46.344Z] GET http://localhost:5178/src/components/modals/SkillModal.tsx?t=1785034726344 → 200 (4ms, 30156B)
[2026-07-26T02:58:46.344Z] GET http://localhost:5178/src/components/modals/PersonModal.tsx?t=1785034726344 → 200 (5ms, 18675B)
[2026-07-26T02:58:46.344Z] GET http://localhost:5178/src/components/chat/ChatPanel.tsx?t=1785034726344 → 200 (8ms, 24030B)
[2026-07-26T02:58:46.348Z] GET http://localhost:5178/src/data/analytics.ts?t=1785034726344 → 200 (26ms, 26965B)
[2026-07-26T02:58:46.353Z] GET http://localhost:5178/src/components/chat/Message.tsx?t=1785034726344 → 200 (1ms, 13337B)
[2026-07-26T02:58:46.353Z] GET http://localhost:5178/src/lib/ai/index.ts?t=1785034726344 → 200 (1ms, 1855B)
[2026-07-26T02:58:46.355Z] GET http://localhost:5178/src/lib/ai/mock-agent.ts?t=1785034726344 → 200 (2ms, 33355B)
[2026-07-26T02:58:52.104Z] GET http://localhost:5178/src/components/overview/Overview.tsx?t=1785034732103 → 200 (32ms, 41009B)
[2026-07-26T02:58:52.104Z] GET http://localhost:5178/src/index.css?t=1785034732103 → 200 (29ms, 61536B)
[2026-07-26T02:58:57.504Z] GET http://localhost:5178/src/index.css?t=1785034737502 → 200 (41ms, 61536B)
[2026-07-26T02:58:57.504Z] GET http://localhost:5178/src/components/chat/ChatPanel.tsx?t=1785034737502 → 200 (3ms, 24030B)
[2026-07-26T02:58:57.508Z] GET http://localhost:5178/src/lib/ai/index.ts?t=1785034737502 → 200 (1ms, 1855B)
[2026-07-26T02:58:57.510Z] GET http://localhost:5178/src/lib/ai/mock-agent.ts?t=1785034737502 → 200 (37ms, 33395B)
[2026-07-26T02:59:04.787Z] GET http://localhost:5178/src/index.css?t=1785034744786 → 200 (36ms, 61536B)
[2026-07-26T02:59:04.787Z] GET http://localhost:5178/src/components/chat/ChatPanel.tsx?t=1785034744786 → 200 (5ms, 24030B)
